Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
14.14,2,0.6378727493752171657293114766,0.64241434108745,0.64241434108745,0.638650609768682,0.638650609768682,0.0966314754731176,0.1189925473675752581103689097,0.1077756646059850581103689097,0.0112168827615902,3.7688154726609095659752091441,13.158375441741876104433386944,13.391757108659052232905177071,252656200
14.15,2,0.6378569127235504164047969717,0.642398510753549,0.642398510753549,0.63863475380485,0.63863475380485,0.096632486185206,0.1189930049932793683093339243,0.1077423935288998683093339243,0.0112506114643795,3.7676719367863749543434574318,13.15564608541793881031290353,13.388608280869529462251105453,252834900
14.16,2,0.6378410989564901468887021696,0.642382705738744,0.642382705738744,0.63861892075353,0.63861892075353,0.0966335654128755,0.1189935319764505038599022477,0.1077091918092818038599022477,0.0112843401671687,3.7665307583221285230535661255,13.152927361372422382724331617,13.385467240219547898259925825,253013600
14.17,2,0.6378253088764086633659418358,0.642366926131156,0.642366926131156,0.638603111418076,0.638603111418076,0.0966346926605502,0.1189941078370733318191256184,0.1076760389671153318191256184,0.011318068869958,3.7653913500364652821966036764,13.150209897819556125691906743,13.382325546792496228971391362,253192200
14.18,2,0.6378095418358492832456601397,0.64235117076932,0.64235117076932,0.638587325150239,0.638587325150239,0.0966358532429618,0.1189947178582911116822777931,0.1076429202855438116822777931,0.0113517975727473,3.7642532898000208418636385383,13.147495822635569671329945783,13.379185154080404075715761981,253370900
14.19,2,0.6377937974314028130065446150,0.642335439273296,0.642335439273296,0.638571561546119,0.638571561546119,0.0966370478532775,0.1189953627195888875708514686,0.1076098364440523875708514686,0.0113855262755365,3.7631165965561271825629482821,13.144785079638442663861626943,13.376046012168038650345076959,253549600
14.20,2,0.6377780762217136406004617817,0.642319733298469,0.642319733298469,0.638555821165041,0.638555821165041,0.0966383078687504,0.1189960738368775896810805839,0.1075768188585517896810805839,0.0114192549783258,3.7619821697818522819899036416,13.142085620667002128937461652,13.372915273669110251641639091,253728300
14.21,2,0.6377622775257349314602886130,0.642303951602431,0.642303951602431,0.638540003203182,0.638540003203182,0.0966396224895316,0.1189968368835786164921803153,0.1075438532024635164921803153,0.0114529836811151,3.760849598528478282631270788,13.139387343535500316410395403,13.369783815688571476942464186,253907000
14.22,2,0.6377467016675376800201914817,0.64228839358832,0.64228839358832,0.638524408350847,0.638524408350847,0.0966409496074035,0.1189976202261439591889784185,0.1075109078422396591889784185,0.0114867123839043,3.7597179760391214030168386949,13.136691365730731211961203177,13.366652707402272458040034093,254085700
14.23,2,0.6377310489666639120484926415,0.642272760752498,0.642272760752498,0.638508736562128,0.638508736562128,0.0966423386245239,0.1189984628190104301642969808,0.1074780217323168301642969808,0.0115204410866936,3.7585884177537108856333735323,13.134001068393196931282544014,13.36352494853604129016899181,254264300
14.24,2,0.6377154183600893234471100033,0.642257152069321,0.642257152069321,0.638493086894652,0.638493086894652,0.0966437854272555,0.1189993640052018324020331493,0.1074451942157189324020331493,0.0115541697894829,3.7574609043287930053633391957,13.131321302655434407001332533,13.360404945915083055869827195,254443000
14.25,2,0.6376998113712983098635844484,0.642241567990673,0.642241567990673,0.63847746087376,0.63847746087376,0.0966452592491775,0.1190002930528099609089431575,0.1074123945605378609089431575,0.0115878984922721,3.7563345548375674103193155354,13.128640360371619894094929056,13.357282135649420999969866561,254621700
14.26,2,0.6376842265382315845363937875,0.642226007532326,0.642226007532326,0.63846185703561,0.63846185703561,0.096646773850233,0.1190012636790465987920729098,0.1073796364839851987920729098,0.0116216271950614,3.7552097617267157810095801229,13.125963632180631886632326999,13.354161386034419412317213934,254800400
14.27,2,0.6376687625528703434194275527,0.642210570051264,0.642210570051264,0.638446374192536,0.638446374192536,0.0966483431023225,0.1190022932148707657138596909,0.1073469373170201657138596909,0.0116553558978506,3.7540870209691737247122945725,13.123293174700238544578623449,13.351044537572385218626498232,254979100
14.28,2,0.6376532237317083502356926471,0.642195059136531,0.642195059136531,0.6384308164224,0.6384308164224,0.0966499564274078,0.1190033642340444555595825703,0.1073142796334045555595825703,0.0116890846006399,3.7529658328175081543314341745,13.12063060356811702620937236,13.347933092991308532659343248,255157700
14.29,2,0.6376377057495297061601097978,0.642179570643772,0.642179570643772,0.638415279516661,0.638415279516661,0.096651613991464,0.1190044802477554949109474542,0.1072816669443263949109474542,0.0117228133034291,3.7518462973373616179795787833,13.117969527650700090950866296,13.344821244771185064678132148,255336400
14.30,2,0.6376222100875013039898625305,0.642164106420652,0.642164106420652,0.63839976495829,0.63839976495829,0.0966533262120738,0.1190056517317228522499056382,0.1072491097255044522499056382,0.0117565420062184,3.75072871411349559053919229,13.115313774600574156555201887,13.341712454710463903029120615,255515100
14.31,2,0.6376068381161530750355853117,0.642148767035626,0.642148767035626,0.638384374241436,0.638384374241436,0.0966550648092541,0.1190068539329795950761323759,0.1072165832239719950761323759,0.0117902707090076,3.7496123735031644525185522659,13.112661039736078421366916182,13.338604674073108861319279796,255693800
14.32,2,0.6375913863433752915249991718,0.642133349504653,0.642133349504653,0.638368903625837,0.638368903625837,0.0966568549946576,0.1190081049637791647134487849,0.1071841055519822647134487849,0.0118239994117969,3.7484977938617245140087271666,13.110013860372454160226585117,13.335500181275310764988178649,255872500
14.33,2,0.6375760590075070243774565235,0.642117804899484,0.642117804899484,0.638353557598894,0.638353557598894,0.0966514363241624,0.1190021470952948011441869128,0.1071516868370968011441869128,0.011850460258198,3.7473852647999587555179945601,13.107220616306688925693207792,13.332399637676480277517499511,256051200
14.34,2,0.6375606526487615046534509666,0.64210138738312,0.64210138738312,0.638338132452708,0.638338132452708,0.0966232878073484,0.1189734427627385408785524486,0.1071192918114920408785524486,0.0118541509512465,3.746273775446667987137422902,13.103954323782528960694960701,13.329302215013239208636680665,256229800
14.35,2,0.6375453681855193168416095870,0.642085094200862,0.642085094200862,0.638322829350672,0.638322829350672,0.0965952027359793,0.1189448061761755842354850466,0.1070869596256407842354850466,0.0118578465505348,3.7451644468577973893752897645,13.10069005738666750480539481,13.326206248471500433692987229,256408500
14.36,2,0.6375300056719584057498810989,0.642068723798484,0.642068723798484,0.638307448103138,0.638307448103138,0.0965671455279925,0.1189161947410780293414573331,0.1070546476850152293414573331,0.0118615470560628,3.7440560582675353371140590369,13.097426054133909555361193556,13.323110207401923333999990278,256587200
14.37,2,0.6375147653060065770009198330,0.642052478455358,0.642052478455358,0.638292189152167,0.638292189152167,0.0965391652983791,0.1188876646019656400763910283,0.1070224121341349400763910283,0.0118652524678307,3.742950217575403778466310575,13.094168892883090460753188417,13.320019981044335879574883418,256765900
14.38,2,0.6374995473136462248773996969,0.642036256266425,0.642036256266425,0.638276952602072,0.638276952602072,0.0965112062499436,0.1188591564391978353475687744,0.1069901936533594353475687744,0.0118689627858384,3.7418452248763997263360196692,13.090915222588981027638470736,13.316932623191680070675016157,256944600
14.39,2,0.6374842503268797700965589938,0.64201995737291,0.64201995737291,0.63826163696124,0.63826163696124,0.0964833169125929,0.1188307152680974106341188031,0.1069580372580115106341188031,0.0118726780100859,3.7407423692420544880013479313,13.08766312854815574863391625,13.313846313792700239078741865,257123200
14.40,2,0.6374690758179021821430669034,0.642003782534066,0.642003782534066,0.638246443947553,0.638246443947553,0.0964554663137506,0.1188023171413525152212451645,0.1069259190007794152212451645,0.0118763981405731,3.7396409641099318143877820554,13.084413358564614846166079312,13.310761774806715384617245901,257301900
14.41,2,0.6374539237376201979976941184,0.64198763212111,0.64198763212111,0.638231273389913,0.638231273389913,0.0964276717318088,0.1187739758498353804351571205,0.1068938526725351804351571205,0.0118801231773002,3.7385414040369412451691813736,13.081168113758302325269287357,13.307680985741415355280520799,257480600
14.42,2,0.6374387915918262953535360010,0.641971502909104,0.641971502909104,0.638216122791071,0.638216122791071,0.0963999123720791,0.1187456704989763892126846714,0.1068618173787091892126846714,0.0118838531202672,3.7374430899152723608538234571,13.077923824616146901576164543,13.304600734298465612532597542,257659300
14.43,2,0.6374236825290366195072007263,0.641955398646553,0.641955398646553,0.638200995303381,0.638200995303381,0.0963722052510341,0.1187174182257030689409637341,0.1068298302562291689409637341,0.0118875879694739,3.7363465121592565095542881586,13.074683693478399299684849694,13.301523905526932496951520256,257838000
14.44,2,0.6374084949756835056916757631,0.641939217344398,0.641939217344398,0.638185789229412,0.638185789229412,0.0963445437927031,0.1186892088986839392989898606,0.1067978811737635392989898606,0.0118913277249204,3.7352513800051471337573416504,13.071445361060135634315070835,13.298448369734260090270251789,258016600
14.45,2,0.6373934280804264214091943547,0.641923159113555,0.641923159113555,0.638170703960677,0.638170703960677,0.0963169451176719,0.1186610666118454942058458182,0.1067659942252387942058458182,0.0118950723866067,3.734158383170615011158354664,13.06821650718342057729325,13.295381076270182055676028301,258195300
14.46,2,0.6373783834038837250891370144,0.641907124247455,0.641907124247455,0.638155640937751,0.638155640937751,0.0962893780964328,0.1186329567749343564912343331,0.1067341348204015564912343331,0.0118988219545328,3.7330665301954183842440933733,13.064985110978539797409478153,13.292311142733066042367591245,258374000
14.47,2,0.6373633601667612720958629922,0.641891113186248,0.641891113186248,0.638140599380389,0.638140599380389,0.096261877690121,0.1186049143431492409698366437,0.1067023379144505409698366437,0.0119025764286987,3.7319768219497443391486490304,13.061758986618637493560538463,13.289245621913106024460393411,258552700
14.48,2,0.6373483590186708215491292766,0.641875125481879,0.641875125481879,0.638125579938997,0.638125579938997,0.0962344124315959,0.1185769078528815853599324615,0.1066705720437770853599324615,0.0119063358091045,3.7308883565451313803372764062,13.058534395201120745932954166,13.286181164947678200018326442,258731400
14.49,2,0.6373333779684838432152787380,0.64185915937454,0.64185915937454,0.638110580620016,0.638110580620016,0.0962069890493864,0.1185489439671451994950454799,0.1066388438713951994950454799,0.01191010009575,3.7298013243403839235268576333,13.055312209633658752077779496,13.283118555015993862008483179,258910100
14.50,2,0.6373184180443773707234632852,0.641843216260293,0.641843216260293,0.638095602452878,0.638095602452878,0.0961796180244604,0.1185210332092448861645128677,0.1066071639206095861645128677,0.0119138692886353,3.728716026283494314017065726,13.052093680950054533120612627,13.280058912987793503517115433,259088800
14.51,2,0.6373035810893314220610278539,0.641827398161654,0.641827398161654,0.638080747404757,0.638080747404757,0.0961522991617243,0.1184931789447405726147850049,0.1065755355569800726147850049,0.0119176433877605,3.7276325582681730942946668542,13.048882871190958467580542829,13.277005932312802379345313364,259267400
14.52,2,0.6372886640424017373480552251,0.641811501179222,0.641811501179222,0.638065812167083,0.638065812167083,0.0961250190908016,0.1184653606954140474808595986,0.1065439383022886474808595986,0.0119214223931254,3.7265503331142018800765431522,13.045670522282334941719599541,13.273951218407220874337063651,259446100
14.53,2,0.6372737695895505929369458585,0.641795628316211,0.641795628316211,0.638050899551041,0.638050899551041,0.0960977815160541,0.1184375857581308148562112482,0.1065123794534006148562112482,0.0119252063047302,3.7254695593388999786408562309,13.042459993171855583649515779,13.270897817167360553643808754,259624800
14.54,2,0.6372588938781205910244452042,0.641779776642868,0.641779776642868,0.638036005699274,0.638036005699274,0.0960706130679583,0.1184098806448980204606016044,0.1064808855223232204606016044,0.0119289951225748,3.724390995932841805704488222,13.039255296779121032257461837,13.267849336972333281400960804,259803500
14.55,2,0.6372441402504740810303843669,0.641764047908324,0.641764047908324,0.638021234080166,0.638021234080166,0.0960434627074828,0.1183821978987691206357563629,0.1064494090521100206357563629,0.0119327888466591,3.7233132828321796713585075806,13.036051021092701981678155356,13.264800932270994054864762326,259982200
14.56,2,0.6372293089755236282555816006,0.641748243939816,0.641748243939816,0.638006384719067,0.638006384719067,0.0960163855244842,0.1183545856599119432571894598,0.1064179981829285432571894598,0.0119365874769834,3.7222377986286522828810759161,13.03285252511757696920108396,13.261757399705137764978098149,260160800
14.57,2,0.6372144963753201843772262965,0.64173246026789,0.64173246026789,0.637991554055488,0.637991554055488,0.0959893538062813,0.1183270195664951391309720695,0.1063866285529478391309720695,0.0119403910135473,3.7211638448847202264062844822,13.029656897388551257451034579,13.258716130486478486701550985,260339500
14.58,2,0.6371998060819585988276196472,0.64171680010987,0.64171680010987,0.637976845847899,0.637976845847899,0.0959623502453266,0.1182994859237469313567316687,0.1063552864673958313567316687,0.0119441994563511,3.7200910287515878768165971698,13.026462438506707911420807255,13.255675600773896774002030986,260518200
14.59,2,0.6371850368691484447312369725,0.641701063070995,0.641701063070995,0.637962058624623,0.637962058624623,0.095935409197232,0.1182720120726746224485844640,0.1063239992672799224485844640,0.0119480128053947,3.7190201329689390470159892739,13.023276190594424772117244033,13.252642178004260545453364622,260696900
14.60,2,0.6371703879176068475626292143,0.641685448241117,0.641685448241117,0.637947391809268,0.637947391809268,0.0959085176234414,0.1182445919308003098163901670,0.1062927608701222098163901670,0.0119518310606781,3.7179509827641366823041338049,13.020089430227269750432839545,13.24960792583767435611263616,260875600
14.61,2,0.6371556598307066519668419387,0.641669754973451,0.641669754973451,0.637932645762054,0.637932645762054,0.0958816501718696,0.1182171931590109811844401306,0.1062615389368096811844401306,0.0119556542222013,3.7168826511673628899591923743,13.016903759479807518049956902,13.24657436086141618229901665,261054200
14.62,2,0.6371409518878749776964776614,0.641654084334684,0.641654084334684,0.637917919883472,0.637917919883472,0.0958548528211017,0.1181898652350591532580329099,0.1062303829450948532580329099,0.0119594822899643,3.7158165550893236237195585169,13.013723332342590787693774561,13.243545180567384572366032654,261232900
14.63,2,0.6371263658489220537112756812,0.641638537041789,0.641638537041789,0.637903316057426,0.637903316057426,0.0958280903761696,0.1181625765003882898470457299,0.1061992612364211898470457299,0.0119633152639671,3.7147517870567136204461847238,13.010544975017663480320692634,13.240517549327986949147853794,261411600
14.64,2,0.6371117992313470968360135749,0.641623010668977,0.641623010668977,0.637888731676441,0.637888731676441,0.0958013698309518,0.1181353303700078255525699016,0.1061681772257981255525699016,0.0119671531442097,3.7136884443798617282516508457,13.007369655939732959941648705,13.237492343684976953076366714,261590300
14.65,2,0.6370971533462620867434437057,0.641607406710068,0.641607406710068,0.637874067931283,0.637874067931283,0.095774701588455,0.1181081338027713359427690894,0.1061371378720791359427690894,0.0119709959306922,3.7126267258927530600399321779,13.004197122834780430007066756,13.234469321547719328171872205,261769000
14.66,2,0.6370826294710917091705163804,0.641591926945952,0.641591926945952,0.637859526344826,0.637859526344826,0.0957480895197117,0.1180809977094045403196493700,0.1061061540859901403196493700,0.0119748436234144,3.7115669436421831259020971703,13.001029156099688728633016631,13.231450086301949470587674299,261947600
14.67,2,0.6370681241585854636221555275,0.641576466622589,0.641576466622589,0.637845003343669,0.637845003343669,0.0957215016235484,0.1180538864523650363811218313,0.1060751902299886363811218313,0.0119786962223764,3.7105080761652839035335165563,12.997865788433818720630727862,13.228434731522198829777206252,262126300
14.68,2,0.6370536403058042338666426847,0.641561030002635,0.641561030002635,0.637830501828407,0.637830501828407,0.0956949768536474,0.1180268391103699994182247342,0.1060442853827916994182247342,0.0119825537275783,3.7094512424623461762553747472,12.994703808744288322642621041,13.225420261128795775294531751,262305000
14.69,2,0.6370390764313714765227493532,0.641545514799151,0.641545514799151,0.63781592019391,0.63781592019391,0.0956684974590519,0.1179998343735134182844796495,0.1060134182344935182844796495,0.0119864161390199,3.708395831527068348532926516,12.991544350361809556603598813,13.222407746059032407641117038,262483700
14.70,2,0.6370246333076637942759601540,0.641530121785979,0.641530121785979,0.637801459457388,0.637801459457388,0.0956420529618662,0.1179728687771884575755607284,0.1059825853204870575755607284,0.0119902834567014,3.7073417435832779065002631168,12.988386992595523534869509429,13.219396809092390213226916299,262662400
14.71,2,0.6370102099469359335822485065,0.641514750522869,0.641514750522869,0.637787018507947,0.637787018507947,0.0956156643317008,0.1179459597729173510035667375,0.1059518040922946510035667375,0.0119941556806227,3.7062894780577892574355461589,12.985233849993306357215580253,13.216389346867218668416175574,262841100
14.72,2,0.6369958064997148414884956299,0.641499400552235,0.641499400552235,0.637772597496296,0.637772597496296,0.0955893141466705,0.1179190899334582630404650467,0.1059210571226745630404650467,0.0119980328107837,3.7052385351744188818470532158,12.982082822542782629152153985,13.213383476221519491418000963,263019700
14.73,2,0.6369814241165865306154270520,0.641484073510896,0.641484073510896,0.637758197574425,0.637758197574425,0.0955630162703318,0.1178922731710465491220215450,0.1058903583238619491220215450,0.0120019148471846,3.7041893129668722870129459011,12.97893559927949951769982869,13.210380712318130299082081838,263198400
14.74,2,0.6369670614319913432571924426,0.641468767546927,0.641468767546927,0.637743817375108,0.637743817375108,0.0955367568466063,0.1178654955734134831171722117,0.1058596937835882831171722117,0.0120058017898252,3.7031414123555223590673154647,12.975790501862299650365312329,13.207379549981607105695479384,263377100
14.75,2,0.6369527182186361099684979667,0.641453482554721,0.641453482554721,0.637729456670776,0.637729456670776,0.0955105393719526,0.1178387606312018154761172028,0.1058290669924960154761172028,0.0120096936387058,3.7020949328174428672668121197,12.972647955753038411960558691,13.204380370973355641590552821,263555800
14.76,2,0.6369383960391836482225077800,0.641438220339776,0.641438220339776,0.637715117025996,0.637715117025996,0.0954843707184637,0.1178120752753294926248371352,0.1057984848815034926248371352,0.012013590393826,3.7010500723863235329541316802,12.969509357995644191551233968,13.201384436949596786243743657,263734500
14.77,2,0.6369240932884574982771372131,0.641422979664012,0.641422979664012,0.637700796833636,0.637700796833636,0.0954582614824601,0.1177854500524533874445055866,0.1057679579972672874445055866,0.0120174920551861,3.7000071326791499605945289161,12.966374885130317305604563337,13.198391890244123913204234399,263913200
14.78,2,0.6369098103233115599954717739,0.641407760030046,0.641407760030046,0.637686496450983,0.637686496450983,0.0954321871831314,0.1177588604793179573644784795,0.1057374618565319573644784795,0.012021398622786,3.6989654117798358306962814024,12.963242682837314931624928917,13.195401083951458338217526199,264091800
14.79,2,0.6368955479505788341537386702,0.641392562477806,0.641392562477806,0.637672216685856,0.637672216685856,0.0954061544531332,0.1177323132208311737093736748,0.1057070031242054737093736748,0.0120253100966257,3.6979251001014449913719689876,12.96011308828967122883393432,13.192412313693428320429230853,264270500
14.80,2,0.6368813050533337456575299665,0.641377386289033,0.641377386289033,0.637657956419965,0.637657956419965,0.0953801747673757,0.1177058197198463421105611100,0.1056765932431411421105611100,0.0120292264767052,3.6968865249351025175040555673,12.95698673509294597894302375,13.189426136894264015306241457,264449200
14.81,2,0.6368671819740807766164874590,0.641362331334363,0.641362331334363,0.63764381611818,0.63764381611818,0.0953542293555834,0.1176793647029569585058933098,0.1056462169399323585058933098,0.0120331477630246,3.6958492482074591543922141523,12.953866739739322260332659057,13.186445424027657302649996683,264627900
14.82,2,0.6368529790463191013980083254,0.641347197972011,0.641347197972011,0.637629595870514,0.637629595870514,0.0953283293874847,0.1176529523656895774538780211,0.1056158784101059774538780211,0.0120370739555836,3.6948133895890236149404200354,12.950745747674027149690996517,13.183463459196283384941271095,264806600
14.83,2,0.6368387956272232488185733235,0.64133208598342,0.64133208598342,0.637615395155304,0.637615395155304,0.0953024818065666,0.1176265931296234181005521099,0.1055855880752408181005521099,0.0120410050543826,3.6937792471135520472612530678,12.947628624036868448054414898,13.180484661491226601496989186,264985200
14.84,2,0.6368246313546209844058441313,0.641316995005443,0.641316995005443,0.637601213609936,0.637601213609936,0.0952766866038139,0.1176002869730750440865204740,0.1055553459136537440865204740,0.0120449410594213,3.6927468196373977234242703038,12.94451536282801656811121403,13.177509025723185844282266699,265163900
14.85,2,0.6368104867181242362649565318,0.641301924435768,0.641301924435768,0.637587051724618,0.637587051724618,0.0952509124850237,0.1175740025998849143587447818,0.1055251206291851143587447818,0.0120488819706998,3.6917152100691430591463538753,12.941402183364172394150808829,13.174533159334234456179361734,265342600
14.86,2,0.6367964626020365955031352597,0.641286977163409,0.641286977163409,0.63757301050668,0.63757301050668,0.0952252115715266,0.1175477956904075513851576014,0.1054949679021893513851576014,0.0120528277882182,3.690686013010962499727176792,12.93829638796291000465034751,13.171563624177939396988208877,265521300
14.87,2,0.6367823570096648693751480173,0.641271948979787,0.641271948979787,0.6375588877131,0.6375588877131,0.0951995311072382,0.1175216063939193974878262404,0.1054648278819430974878262404,0.0120567785119763,3.6896575133434550876535052293,12.935189770547736642875988609,13.168593041487190662085793488,265700000
14.88,2,0.6367683706506117871495986592,0.64125704208823,0.64125704208823,0.63754488429824,0.63754488429824,0.0951739033502096,0.1174954740056151632140450636,0.1054347398636408632140450636,0.0120607341419743,3.6886308362685376034336167585,12.932087437314053089537022464,13.165625999250831722085230051,265878700
14.89,2,0.6367543055771692886960595462,0.641242057802004,0.641242057802004,0.637530802073001,0.637530802073001,0.0951483175094934,0.1174693808070540508893916337,0.1054046861288420508893916337,0.012064694678212,3.6876054736677936275757889513,12.928987861536302325597102327,13.162661136655371922503541447,266057300
14.90,2,0.6367403577950984649096863923,0.641227192722593,0.641227192722593,0.637516837282166,0.637516837282166,0.0951227803741221,0.1174433404444257851973787988,0.1053746803237361851973787988,0.0120686601206896,3.6865818159532813349624857008,12.925892221826100073302689602,13.159699504684370564531915682,266236000
14.91,2,0.6367263302571349290191897870,0.641212249444806,0.641212249444806,0.637502792638179,0.637502792638179,0.0950972920191829,0.1174173461034298718056250326,0.1053447156340229718056250326,0.0120726304694069,3.6855596673871921737062868588,12.922799098696717679877230034,13.156739820434310423121461128,266414700
14.92,2,0.6367124228702300842906108735,0.641197427517947,0.641197427517947,0.63748886829177,0.63748886829177,0.0950718317284411,0.1173913840446217856405083543,0.1053147783202576856405083543,0.0120766057243641,3.6845386338409534186896563183,12.919707902143990308348558882,13.15378157045598806195129444,266593400
14.93,2,0.6366985333369517043811670545,0.641182625296936,0.641182625296936,0.63747496182076,0.63747496182076,0.0950464235429088,0.1173654747470062766432940377,0.1052848888614450766432940377,0.0120805858855612,3.6835193014723519504208716512,12.91662065806888733670155867,13.150826566701733972548338813,266772100
14.94,2,0.6366845633639989774388318247,0.641167744198564,0.641167744198564,0.637460974811982,0.637460974811982,0.0950210643109536,0.1173396116203663934499010221,0.1052550406673684934499010221,0.0120845709529979,3.6825014809631084465953035896,12.913536497763529979942050844,13.147874028446210857398576936,266950700
14.95,2,0.6366707134816156337353413078,0.64115298461804,0.64115298461804,0.637447108040219,0.637447108040219,0.0949957396585574,0.1173137872931323101392244798,0.1052252263664578101392244798,0.0120885609266745,3.6814849606108125201169274249,12.910454604362484015609243918,13.144923223578048570241579188,267129400
14.96,2,0.6366567813936664788116482724,0.641138144638466,0.641138144638466,0.637433158962644,0.637433158962644,0.0949704710453218,0.1172880161650350275267842899,0.1051954603584441275267842899,0.0120925558065909,3.6804701524148954810768116108,12.907376661850822019353761147,13.141975663237328335353243242,267308100
14.97,2,0.6366429686327239075067328235,0.641123425290072,0.641123425290072,0.63741932935759,0.63741932935759,0.0949452335263372,0.1172622803222143254955754774,0.1051657247294672254955754774,0.0120965555927471,3.6794565426585753804004428402,12.904300568428967865598743998,13.139029461481957429518960648,267486800
14.98,2,0.6366291755243888579864130943,0.641108727093146,0.641108727093146,0.637405519429109,0.637405519429109,0.0949200378993755,0.1172365870840726690080536100,0.1051360267989295690080536100,0.0121005602851431,3.6784443405048193549487736031,12.901227154123395715476505995,13.136085362779284520209208261,267665500
14.99,2,0.6366154016327508203304776001,0.641094049982193,0.641094049982193,0.637391728740759,0.637391728740759,0.0948948947945543,0.1172109470719662551825100548,0.1051063771881873551825100548,0.0121045698837789,3.6774338497105809880429883132,12.89815770223233621485249296,13.133144519556684972905675176,267844200
15.00,2,0.6366016456295213360031742683,0.641079392237137,0.641079392237137,0.637377955962632,0.637377955962632,0.094869793062158,0.1171853490829418603274942621,0.1050767646942873603274942621,0.0121085843886545,3.6764247488124150221698531445,12.895091552979048328511656717,13.130206350112116686427580295,268022800
15.01,2,0.6365878093223960491611819605,0.641064655516216,0.641064655516216,0.637364102782682,0.637364102782682,0.0948447335672895,0.1171597905494974045239574247,0.1050471867497274045239574247,0.01211260379977,3.6754169637343185378376456653,12.892027090331830439841020517,13.127269383591557344703402219,268201500
15.02,2,0.6365740919667902361240995029,0.641050039661534,0.641050039661534,0.637350368699307,0.637350368699307,0.0948197226701001,0.1171342848022984835938088633,0.1050176566851732835938088633,0.0121166281171252,3.6744108758492549803460388917,12.888967186907569783022453965,13.124336218901481782787051425,268380200
15.03,2,0.6365603927490155939615780397,0.64103544318969,0.64103544318969,0.637336652775883,0.637336652775883,0.0947947464748506,0.1171088144123512374773796242,0.1049881570716309374773796242,0.0121206573407203,3.6734059853308504569731944332,12.885908622812751903743251657,13.121403947660557832493163908,268558900
15.04,2,0.6365467120655473508471667391,0.641020867484777,0.641020867484777,0.637322955409366,0.637322955409366,0.0947698332425089,0.1170834076717120500260968522,0.1049587162011569500260968522,0.0121246914705551,3.6724031021643279890618081047,12.882855872534985008406551095,13.118476604562869020588442348,268737600
15.05,2,0.6365330511028166264829276399,0.641006312134855,0.641006312134855,0.637309277787636,0.637309277787636,0.0947449371394551,0.1170580187603049613520293818,0.1049292882536752613520293818,0.0121287305066297,3.671400913178736510659925556,12.879802889136993330917972901,13.115548751090209638024460669,268916300
15.06,2,0.6365194088413667206157988641,0.64099177734243,0.64099177734243,0.637295618889992,0.637295618889992,0.0947200932116179,0.1170326827097770384312568399,0.1048999082608328384312568399,0.0121327744489442,3.6704004214343427755059403217,12.876753938985451773335837682,13.112624219628947928386688846,269094900
15.07,2,0.6365057844338763634622094638,0.640977261903484,0.640977261903484,0.63728197786808,0.63728197786808,0.0946952912888758,0.1170073893141824711428332951,0.1048705660166840711428332951,0.0121368232974984,3.6694013340298671584823162911,12.873707713576880355864908115,13.109701833911570663262689469,269273600
15.08,2,0.6364921790669445715036034653,0.640962767483341,0.640962767483341,0.637268355909945,0.637268355909945,0.0946705450179978,0.1169821522700961647984685743,0.1048412752178036647984685743,0.0121408770522925,3.6684040428207926372844242008,12.870665960855226164158649715,13.106783165622183823730781986,269452300
15.09,2,0.6364786919652649560735722221,0.640948392279153,0.640948392279153,0.637254852361283,0.637254852361283,0.0946458197748989,0.1169569404015560553560032559,0.1048120046882296553560032559,0.0121449357133264,3.6674076541591142924205416192,12.867624814501541311208735554,13.10386474029917626883793562,269631000
15.10,2,0.6364651237586005064325392901,0.640933938129158,0.640933938129158,0.637241267608731,0.637241267608731,0.0946211606122405,0.1169317918180331746466772097,0.1047827925374330746466772097,0.0121489992806001,3.6664132592782777015860392795,12.86458899993926255356493984,13.100950804826874575567733513,269809700
15.11,2,0.6364515738854731410757319504,0.640919503192324,0.640919503192324,0.637227701212073,0.637227701212073,0.0945965256781146,0.1169066681188131519512995511,0.1047536003646996519512995511,0.0121530677541135,3.665419757556378939663381076,12.861553831687896696212522342,13.098037149415639600984089366,269988300
15.12,2,0.6364380425981084980870269148,0.640905088207501,0.640905088207501,0.637214153423843,0.637214153423843,0.0945719288943733,0.1168815832430526310292867351,0.1047244421091858310292867351,0.0121571411338668,3.6644275477983472899737514194,12.858521570492935280014886188,13.095125813911230987713950734,270167000
15.13,2,0.6364245298774495446094393553,0.640890693889161,0.640890693889161,0.63720062422496,0.63720062422496,0.0945473912675103,0.1168565582093834989893542278,0.1046953387895235989893542278,0.0121612194198599,3.6634372316211555302125210416,12.85549368795914652283496148,13.092218104309627125311673061,270345700
15.14,2,0.6364111348019683826406469486,0.640876418545465,0.640876418545465,0.637187212814718,0.637187212814718,0.0945228855473569,0.1168315692151424499137205719,0.1046662666030496499137205719,0.0121653026120928,3.6624481266062472732836652358,12.852468232030751881112711701,13.089312281064773091611155884,270524400
15.15,2,0.6363976579853556948992830600,0.640862062862892,0.640862062862892,0.637173719563665,0.637173719563665,0.0944984242654747,0.1168066218283156306207198460,0.1046372311177501306207198460,0.0121693907105655,3.6614603917422023264653456137,12.849445088928145167985858043,13.086408229939226673926384855,270703100
