===========================================
timestamp_ms,heading,roll,pitch,qw,qx,qy,qz,gx,gy,gz,ax,ay,az,lin_x,lin_y,lin_z,grav_x,grav_y,grav_z,mag_x,mag_y,mag_z,temp
694677,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0625,0.1875,-0.0625,-6.05,4.39,6.3,0.02,-0.12,0.07,-6.07,4.51,6.23,12.1875,-24.75,-39.0625,16
694826,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,-0.0625,0.125,0.125,-6.07,4.39,6.32,0.0,-0.11,0.08,-6.07,4.51,6.23,11.75,-24.0,-38.6875,16
695521,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,-0.0625,0.0625,0.0,-6.07,4.38,6.34,0.02,-0.11,0.08,-6.07,4.51,6.23,13.25,-24.0,-40.1875,16
695673,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,-0.0625,-0.125,0.125,-6.06,4.4,6.31,0.0,-0.13,0.07,-6.07,4.51,6.23,12.5625,-25.0625,-39.75,16
695823,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,-0.125,0.0625,-6.06,4.39,6.34,0.0,-0.12,0.06,-6.07,4.51,6.23,12.875,-24.75,-40.1875,16
696552,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0625,0.125,-0.0625,-6.06,4.4,6.28,0.0,-0.11,0.04,-6.07,4.51,6.23,12.5625,-25.0625,-38.6875,16
696713,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,0.0625,0.0625,-6.07,4.37,6.33,0.0,-0.14,0.09,-6.07,4.51,6.23,12.5625,-24.0,-39.375,16
697573,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,0.0,0.0,-6.06,4.39,6.34,0.0,-0.12,0.1,-6.07,4.51,6.23,12.1875,-24.375,-38.6875,16
697729,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,-0.0625,-0.125,0.0625,-6.05,4.39,6.33,0.01,-0.12,0.09,-6.07,4.51,6.23,12.5625,-24.75,-40.1875,16
698563,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,-0.1875,0.0,-6.06,4.37,6.33,0.01,-0.14,0.09,-6.07,4.51,6.23,12.1875,-25.0625,-39.0625,16
698722,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,-0.0625,0.0625,-6.07,4.38,6.32,0.0,-0.13,0.08,-6.07,4.51,6.23,12.875,-24.75,-39.375,16
698886,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,0.0,0.0625,-6.06,4.38,6.31,-0.01,-0.13,0.09,-6.07,4.51,6.23,12.875,-24.75,-39.75,16
699538,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,0.0,0.0625,-6.07,4.38,6.3,0.01,-0.13,0.07,-6.07,4.51,6.23,12.5625,-22.875,-39.375,16
699711,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,-0.125,0.0625,0.0,-6.08,4.39,6.32,-0.01,-0.11,0.08,-6.07,4.51,6.23,11.75,-24.75,-39.75,16
699872,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,-0.0625,0.0,-0.0625,-6.06,4.39,6.29,0.0,-0.12,0.06,-6.07,4.51,6.23,12.1875,-23.6875,-39.0625,16
700542,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,0.0,0.0625,-6.09,4.39,6.28,-0.02,-0.12,0.04,-6.07,4.51,6.23,12.1875,-23.25,-39.375,16
700708,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,-0.0625,0.125,0.0,-6.06,4.39,6.34,0.0,-0.12,0.1,-6.07,4.51,6.23,12.875,-24.75,-38.25,16
700871,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.125,-0.0625,-0.0625,-6.05,4.39,6.35,0.0,-0.13,0.07,-6.07,4.51,6.23,12.5625,-24.375,-38.6875,16
701540,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,-0.0625,-0.0625,0.0,-6.07,4.36,6.32,0.01,-0.13,0.07,-6.07,4.51,6.23,12.5625,-24.0,-39.375,16
701687,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,-0.0625,-0.0625,-0.0625,-6.06,4.39,6.34,0.01,-0.12,0.11,-6.07,4.51,6.23,12.1875,-24.375,-39.375,16
701836,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,-0.0625,0.0625,-6.06,4.39,6.32,0.01,-0.12,0.08,-6.07,4.51,6.23,12.1875,-25.5,-39.0625,16
702605,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,-0.125,0.1875,0.0625,-6.04,4.38,6.34,0.02,-0.13,0.1,-6.07,4.51,6.23,12.875,-24.375,-39.375,16
702757,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,0.1875,-0.0625,-6.07,4.37,6.34,0.0,-0.14,0.1,-6.07,4.51,6.23,11.75,-24.75,-39.75,16
703522,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,-0.125,0.0625,0.0,-6.05,4.37,6.32,0.02,-0.14,0.08,-6.07,4.51,6.23,12.875,-24.375,-39.375,16
703672,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,0.0625,0.125,-6.06,4.39,6.33,0.01,-0.12,0.09,-6.07,4.51,6.23,12.1875,-24.75,-39.375,16
703826,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0625,0.25,0.0625,-6.06,4.37,6.34,0.0,-0.14,0.1,-6.07,4.51,6.23,11.75,-24.375,-39.375,16
704559,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0625,0.125,-0.125,-6.07,4.37,6.33,0.0,-0.14,0.09,-6.07,4.51,6.23,12.875,-25.0625,-39.0625,16
704717,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,0.0,0.0,-6.05,4.37,6.32,0.02,-0.14,0.08,-6.07,4.51,6.23,12.5625,-24.375,-39.375,16
704870,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,0.0,-0.1875,-6.06,4.38,6.34,0.0,-0.13,0.1,-6.07,4.51,6.23,12.1875,-24.75,-39.5,16
705528,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,-0.125,0.25,0.0,-6.05,4.39,6.32,0.01,-0.12,0.08,-6.07,4.51,6.23,13.25,-24.75,-38.6875,16
705685,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,-0.0625,0.25,0.125,-6.06,4.39,6.34,0.0,-0.15,0.06,-6.07,4.51,6.23,12.875,-24.75,-39.0625,16
705843,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,-0.0625,-0.0625,0.0,-6.06,4.39,6.35,0.0,-0.12,0.12,-6.07,4.51,6.23,13.25,-24.375,-39.75,16
706575,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.125,-0.0625,0.0,-6.07,4.37,6.32,0.0,-0.14,0.08,-6.07,4.51,6.23,11.0625,-24.375,-40.1875,16
706779,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,0.1875,0.0,-6.05,4.4,6.34,-0.01,-0.16,0.09,-6.07,4.51,6.23,12.5625,-24.75,-39.75,16
707536,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0625,0.1875,0.125,-6.07,4.37,6.32,0.0,-0.14,0.08,-6.07,4.51,6.23,11.75,-24.375,-39.75,16
707677,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,0.0,0.0625,-6.05,4.39,6.34,0.02,-0.12,0.11,-6.07,4.51,6.23,12.1875,-24.375,-39.0625,16
707821,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,0.0625,-0.1875,-6.08,4.37,6.34,-0.01,-0.14,0.1,-6.07,4.51,6.23,12.875,-24.75,-39.375,16
708576,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,0.0625,0.0,-6.06,4.39,6.33,0.01,-0.12,0.09,-6.07,4.51,6.23,13.25,-24.0,-39.75,16
708721,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.125,0.0,0.1875,-6.07,4.38,6.32,0.0,-0.13,0.08,-6.07,4.51,6.23,12.875,-24.0,-40.1875,16
708870,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0625,-0.125,0.0,-6.06,4.39,6.31,0.0,-0.1,0.09,-6.07,4.51,6.23,12.5625,-24.375,-39.0625,16
709538,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,-0.0625,-0.125,0.125,-6.06,4.38,6.34,0.01,-0.13,0.1,-6.07,4.51,6.23,12.1875,-24.0,-38.375,16
709685,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.125,-0.1875,0.125,-6.06,4.38,6.32,0.01,-0.13,0.08,-6.07,4.51,6.23,12.5625,-24.75,-39.0625,16
709833,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,-0.0625,0.0625,-0.0625,-6.06,4.39,6.33,0.0,-0.12,0.1,-6.07,4.51,6.23,12.875,-25.0625,-39.875,16
710588,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,-0.125,0.0625,-6.05,4.38,6.35,0.02,-0.13,0.11,-6.07,4.51,6.23,12.5625,-24.375,-39.0625,16
710718,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,0.0625,0.0,-6.06,4.36,6.33,0.0,-0.15,0.09,-6.07,4.51,6.23,12.875,-25.0625,-38.6875,16
710850,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,-0.0625,-0.0625,0.125,-6.06,4.39,6.34,0.0,-0.12,0.1,-6.07,4.51,6.23,12.875,-24.75,-39.0625,16
711524,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0625,-0.125,0.0625,-6.06,4.39,6.3,0.0,-0.14,0.08,-6.07,4.51,6.23,13.25,-25.0625,-38.6875,16
711657,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,-0.0625,0.125,0.125,-6.06,4.37,6.32,0.01,-0.14,0.08,-6.07,4.51,6.23,12.1875,-24.0,-38.6875,16
711794,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0625,-0.125,0.0,-6.06,4.38,6.31,0.0,-0.13,0.09,-6.07,4.51,6.23,12.1875,-24.75,-39.375,16
712562,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0625,0.25,0.0,-6.06,4.38,6.32,0.01,-0.13,0.08,-6.07,4.51,6.23,12.1875,-24.75,-39.375,16
712698,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.1875,-0.25,0.0625,-6.06,4.39,6.32,0.0,-0.12,0.08,-6.07,4.51,6.23,13.25,-24.0,-38.6875,16
712839,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,-0.0625,-0.0625,-6.06,4.37,6.33,0.0,-0.14,0.09,-6.07,4.51,6.23,13.25,-24.375,-39.375,16
713526,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.125,0.125,0.0,-6.06,4.38,6.33,0.01,-0.15,0.09,-6.07,4.51,6.23,12.5625,-24.375,-39.375,16
713662,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0625,0.0,0.0,-6.04,4.38,6.32,0.02,-0.13,0.08,-6.07,4.51,6.23,12.5625,-24.75,-39.75,16
713803,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,-0.0625,0.125,-0.0625,-6.06,4.37,6.34,0.0,-0.14,0.1,-6.07,4.51,6.23,12.5625,-24.0,-39.375,16
714571,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,-0.1875,0.125,-6.04,4.37,6.34,0.02,-0.14,0.1,-6.07,4.51,6.23,12.875,-24.75,-39.75,16
714716,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,0.125,0.0625,-6.06,4.38,6.32,0.0,-0.13,0.08,-6.07,4.51,6.23,12.5625,-24.375,-39.5,16
715566,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,-0.0625,0.0,0.0,-6.06,4.39,6.31,0.0,-0.12,0.08,-6.07,4.51,6.23,12.1875,-24.375,-39.75,16
715709,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,0.0,0.0625,-6.06,4.36,6.32,0.0,-0.11,0.08,-6.07,4.51,6.23,12.5625,-24.75,-38.6875,16
715852,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,-0.25,0.0625,-6.08,4.39,6.33,-0.01,-0.12,0.09,-6.07,4.51,6.23,12.1875,-24.75,-40.1875,16
716537,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,-0.0625,-0.0625,-6.06,4.35,6.33,0.0,-0.13,0.12,-6.07,4.51,6.23,12.5625,-24.75,-38.6875,16
716693,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.125,-0.0625,0.0625,-6.06,4.36,6.33,0.01,-0.15,0.09,-6.07,4.51,6.23,11.75,-24.375,-37.875,16
716840,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,-0.125,-0.0625,-6.06,4.37,6.35,0.01,-0.14,0.11,-6.07,4.51,6.23,12.5625,-24.75,-39.375,16
717534,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,-0.0625,-0.0625,0.0,-6.08,4.38,6.31,-0.01,-0.13,0.08,-6.07,4.51,6.23,12.5625,-24.0,-39.375,16
717687,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,-0.0625,-0.125,-0.0625,-6.06,4.39,6.34,0.0,-0.11,0.1,-6.07,4.51,6.23,12.5625,-25.5,-38.6875,16
717839,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,0.125,0.125,-6.06,4.37,6.32,0.01,-0.14,0.08,-6.07,4.51,6.23,13.25,-24.75,-38.6875,16
718517,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,0.0,-0.125,-6.06,4.41,6.34,0.01,-0.1,0.1,-6.07,4.51,6.23,13.25,-24.375,-39.75,16
718669,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,0.1875,0.125,-6.06,4.37,6.31,0.0,-0.14,0.08,-6.07,4.51,6.23,12.1875,-24.375,-39.375,16
718868,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.125,0.0,-0.0625,-6.05,4.37,6.33,0.02,-0.14,0.09,-6.07,4.51,6.23,12.5625,-23.6875,-38.6875,16
719519,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,-0.125,0.0625,-6.04,4.39,6.3,0.02,-0.12,0.07,-6.07,4.51,6.23,11.375,-24.75,-39.75,16
719658,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0625,-0.125,0.0625,-6.06,4.37,6.33,0.0,-0.14,0.09,-6.07,4.51,6.23,11.75,-24.375,-39.0625,16
719795,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,-0.0625,0.125,0.0,-6.05,4.37,6.32,0.01,-0.13,0.09,-6.07,4.51,6.23,11.75,-24.375,-39.5,16
720544,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0625,0.0625,0.0,-6.06,4.36,6.31,0.01,-0.15,0.08,-6.07,4.51,6.23,12.5625,-24.375,-40.1875,16
720681,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,-0.0625,0.0625,-0.0625,-6.05,4.38,6.3,0.02,-0.13,0.07,-6.07,4.51,6.23,13.25,-24.375,-39.375,16
720882,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0625,0.0625,0.0625,-6.06,4.37,6.33,0.0,-0.14,0.09,-6.07,4.51,6.23,12.875,-24.375,-39.375,16
721550,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0625,0.0,-0.0625,-6.07,4.38,6.34,0.0,-0.13,0.1,-6.07,4.51,6.23,12.875,-25.0625,-39.75,16
721692,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0625,0.0625,0.0625,-6.06,4.37,6.31,0.0,-0.14,0.07,-6.07,4.51,6.23,11.0625,-24.75,-38.25,16
721835,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0625,-0.125,0.0,-6.05,4.38,6.32,0.02,-0.13,0.08,-6.07,4.51,6.23,12.1875,-23.6875,-39.75,16
722563,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,-0.0625,-0.0625,0.0,-6.06,4.38,6.32,0.0,-0.13,0.08,-6.07,4.51,6.23,12.875,-25.0625,-39.5,16
722709,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0625,-0.125,-0.0625,-6.04,4.36,6.33,0.02,-0.15,0.09,-6.07,4.51,6.23,12.875,-23.6875,-38.6875,16
723562,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,-0.125,0.125,-6.06,4.37,6.33,0.01,-0.14,0.09,-6.07,4.51,6.23,12.5625,-24.375,-39.75,16
723710,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0625,-0.125,-0.0625,-6.05,4.37,6.33,0.01,-0.14,0.09,-6.07,4.51,6.23,12.5625,-24.75,-39.0625,16
723856,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.125,-0.0625,0.0625,-6.06,4.38,6.35,0.0,-0.13,0.12,-6.07,4.51,6.23,12.875,-23.25,-39.0625,16
724537,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,-0.0625,0.0625,-6.07,4.37,6.34,0.0,-0.14,0.1,-6.07,4.51,6.23,12.1875,-24.375,-39.0625,16
724689,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,0.0625,-0.125,-6.06,4.35,6.36,0.02,-0.12,0.08,-6.07,4.51,6.23,12.1875,-23.6875,-39.5,16
725573,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,-0.0625,-0.125,0.0625,-6.05,4.37,6.32,0.02,-0.14,0.08,-6.07,4.51,6.23,12.1875,-23.6875,-40.1875,16
725723,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0625,0.25,0.0,-6.07,4.38,6.3,0.0,-0.13,0.07,-6.07,4.51,6.23,12.1875,-24.375,-39.375,16
725872,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,0.1875,-0.0625,-6.06,4.38,6.33,0.0,-0.14,0.08,-6.07,4.51,6.23,11.75,-24.0,-40.1875,16
726522,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,0.0,0.0625,-6.06,4.36,6.34,0.01,-0.12,0.05,-6.07,4.51,6.23,12.5625,-24.375,-39.0625,16
726675,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0625,0.0625,-0.0625,-6.06,4.39,6.29,0.01,-0.12,0.06,-6.07,4.51,6.23,13.25,-24.375,-39.75,16
726836,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,-0.0625,0.0625,0.125,-6.05,4.37,6.34,0.01,-0.14,0.1,-6.07,4.51,6.23,12.5625,-24.375,-39.0625,16
727527,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,0.125,-0.0625,-6.06,4.37,6.31,0.01,-0.14,0.07,-6.07,4.51,6.23,12.5625,-24.375,-39.75,16
727691,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0625,0.125,-0.0625,-6.06,4.37,6.32,0.01,-0.14,0.08,-6.07,4.51,6.23,12.1875,-24.75,-39.375,16
728547,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0625,-0.1875,-0.0625,-6.06,4.39,6.32,0.0,-0.12,0.08,-6.07,4.51,6.23,12.1875,-25.0625,-38.6875,16
728683,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0625,0.0,0.1875,-6.06,4.34,6.32,0.01,-0.17,0.08,-6.07,4.51,6.23,13.25,-24.375,-38.6875,16
728823,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,0.0,0.0,-6.05,4.38,6.32,0.02,-0.13,0.08,-6.07,4.51,6.23,12.5625,-24.75,-39.0625,16
729527,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.1875,0.1875,0.0,-6.06,4.38,6.3,0.0,-0.13,0.06,-6.07,4.51,6.23,13.25,-24.375,-39.75,16
729669,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.125,-0.125,0.0,-6.08,4.38,6.31,-0.01,-0.13,0.08,-6.07,4.51,6.23,13.5625,-25.5,-40.1875,16
729816,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,-0.0625,0.0625,-6.07,4.36,6.34,0.0,-0.15,0.1,-6.07,4.51,6.23,12.1875,-24.75,-38.6875,16
730570,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,-0.0625,0.3125,0.0,-6.06,4.37,6.32,0.0,-0.14,0.08,-6.07,4.51,6.23,13.25,-23.25,-39.375,16
730719,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0625,0.0,0.125,-6.07,4.36,6.34,0.0,-0.15,0.1,-6.07,4.51,6.23,13.25,-24.375,-38.6875,16
730869,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,-0.0625,0.125,0.0625,-6.05,4.37,6.34,0.01,-0.14,0.1,-6.07,4.51,6.23,12.1875,-25.5,-39.0625,16
731528,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,0.0625,-0.0625,-6.06,4.37,6.32,0.0,-0.14,0.08,-6.07,4.51,6.23,11.75,-23.6875,-39.875,16
731676,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,-0.125,-0.0625,-0.0625,-6.04,4.36,6.31,0.02,-0.15,0.07,-6.07,4.51,6.23,12.875,-25.5,-38.6875,16
731825,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,-0.0625,0.0,-6.06,4.39,6.35,0.0,-0.12,0.11,-6.07,4.51,6.23,11.75,-24.375,-39.375,16
732577,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,0.125,0.0,-6.05,4.36,6.34,0.01,-0.15,0.11,-6.07,4.51,6.23,12.5625,-24.75,-39.875,16
732728,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,-0.0625,-0.0625,-0.0625,-6.06,4.37,6.34,0.0,-0.14,0.1,-6.07,4.51,6.23,12.5625,-24.75,-38.25,16
733588,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,0.0625,-0.0625,-6.06,4.39,6.34,0.01,-0.12,0.1,-6.07,4.51,6.23,12.5625,-24.375,-38.6875,16
733749,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.125,0.0625,-0.125,-6.05,4.38,6.34,0.01,-0.13,0.1,-6.07,4.51,6.23,12.5625,-24.0,-38.6875,16
734521,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,0.25,0.0,-6.06,4.39,6.33,0.01,-0.12,0.09,-6.07,4.51,6.23,12.1875,-24.0,-39.5,16
734672,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,-0.0625,0.0625,0.0,-6.05,4.37,6.32,0.0,-0.13,0.07,-6.07,4.51,6.23,12.5625,-24.375,-39.0625,16
734828,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,-0.25,0.0,-6.07,4.39,6.33,0.0,-0.12,0.09,-6.07,4.51,6.23,12.5625,-24.375,-38.6875,16
735522,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0625,-0.0625,-0.0625,-6.05,4.36,6.34,0.01,-0.15,0.1,-6.07,4.51,6.23,12.5625,-24.375,-38.6875,16
735678,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,-0.0625,-0.1875,0.0,-6.05,4.37,6.34,0.01,-0.14,0.11,-6.07,4.51,6.23,12.5625,-24.375,-40.1875,16
735840,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,-0.0625,0.0625,-6.05,4.38,6.32,0.01,-0.13,0.08,-6.07,4.51,6.23,12.1875,-24.0,-39.75,16
736559,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,-0.1875,-0.0625,-6.07,4.37,6.32,0.0,-0.14,0.08,-6.07,4.51,6.23,12.1875,-24.75,-40.1875,16
736720,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,-0.125,0.0,-6.06,4.37,6.32,0.01,-0.14,0.08,-6.07,4.51,6.23,12.1875,-24.75,-38.25,16
736881,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.1875,-0.0625,-0.0625,-6.07,4.37,6.35,0.0,-0.14,0.11,-6.07,4.51,6.23,12.875,-24.75,-37.875,16
737533,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,0.0,-0.0625,-6.08,4.36,6.36,-0.01,-0.15,0.13,-6.07,4.51,6.23,13.5625,-24.75,-38.6875,16
737677,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0,0.125,0.0625,-6.08,4.35,6.32,0.0,-0.17,0.08,-6.07,4.51,6.23,12.1875,-24.375,-39.0625,16
737817,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,-0.0625,-0.125,0.0,-6.05,4.37,6.31,0.02,-0.14,0.07,-6.07,4.51,6.23,11.375,-23.6875,-39.0625,16
738571,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0625,0.0,-0.0625,-6.06,4.38,6.33,0.0,-0.13,0.09,-6.07,4.51,6.23,12.5625,-24.0,-40.1875,16
738716,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0625,0.125,-0.125,-6.06,4.36,6.33,0.0,-0.15,0.09,-6.07,4.51,6.23,13.25,-24.75,-39.5,16
738858,93.625,-38.1875,35.875,0.6187134,0.4238892,0.04833984,-0.659668,0.0625,0.0625,-0.0625,-6.05,4.39,6.34,0.01,-0.14,0.1,-6.07,4.51,6.23,11.75,-24.0,-39.75,16
