===========================================
timestamp_ms,temp_c,pressure_pa,alt_m
850712,14.07114,100063.0,105.6038
851593,14.07114,100065.6,105.3818
851732,14.07114,100063.0,105.6038
851871,14.07624,100058.6,105.9737
852522,14.07624,100061.3,105.7517
852663,14.08133,100062.1,105.6777
852804,14.08133,100062.1,105.6777
853527,14.08133,100064.8,105.4558
853668,14.07114,100057.7,106.0477
853810,14.07624,100061.3,105.7517
854565,14.07114,100068.3,105.1599
854708,14.07114,100063.0,105.6038
855550,14.07624,100061.3,105.7517
855711,14.08133,100064.8,105.4558
855857,14.08133,100059.5,105.8997
856539,14.07114,100065.6,105.3818
856690,14.08133,100059.5,105.8997
856842,14.08133,100067.4,105.2365
857540,14.06605,100062.1,105.6777
857740,14.08133,100062.1,105.6777
857874,14.08133,100062.1,105.6777
858535,14.07624,100063.9,105.5298
858671,14.08133,100062.1,105.6777
858807,14.08643,100060.4,105.8257
859585,14.08133,100067.4,105.2365
859727,14.08133,100062.1,105.6777
859867,14.08643,100063.0,105.6038
860525,14.07114,100060.4,105.8257
860666,14.08643,100057.7,106.0503
860809,14.08133,100059.5,105.8997
861524,14.08133,100064.8,105.4558
861673,14.08643,100068.3,105.1625
861822,14.08133,100062.1,105.6777
862558,14.08133,100059.5,105.8997
862709,14.08133,100064.8,105.4558
863555,14.08133,100062.1,105.6777
863711,14.07624,100056.0,106.1956
863867,14.08133,100062.1,105.6777
864535,14.08133,100062.1,105.6777
864695,14.08133,100062.1,105.6777
864858,14.08643,100063.0,105.6038
865542,14.09152,100061.2,105.7544
865699,14.08133,100059.5,105.8997
865858,14.08133,100059.5,105.8997
866536,14.07624,100056.0,106.1956
866675,14.08643,100060.4,105.8257
866818,14.08133,100062.1,105.6777
867587,14.08643,100060.4,105.8257
867728,14.08643,100060.4,105.8257
867869,14.09152,100058.6,105.9763
868523,14.08133,100062.1,105.6777
868668,14.08133,100062.1,105.6777
868816,14.08643,100068.3,105.1625
869521,14.08133,100056.8,106.1216
869663,14.08643,100060.4,105.8257
869811,14.09662,100067.4,105.2365
870565,14.08133,100056.8,106.1216
870715,14.08643,100060.4,105.8257
871553,14.08643,100063.0,105.6038
871710,14.07624,100061.3,105.7517
871866,14.09152,100066.5,105.3105
872547,14.08133,100062.1,105.6777
872706,14.08133,100056.8,106.1216
872862,14.08643,100060.4,105.8257
873538,14.08133,100062.1,105.6777
873696,14.09152,100058.6,105.9763
873850,14.09152,100061.2,105.7544
874582,14.09152,100058.6,105.9763
874747,14.08133,100059.5,105.8997
875583,14.08643,100063.0,105.6038
875785,14.09662,100064.7,105.4584
876537,14.08643,100057.7,106.0503
876681,14.08133,100062.1,105.6777
876824,14.09152,100061.2,105.7544
877625,14.09152,100063.9,105.5324
877765,14.08133,100062.1,105.6777
878550,14.09152,100061.2,105.7544
878699,14.08643,100065.6,105.3818
878848,14.08643,100063.0,105.6038
879628,14.08133,100059.5,105.8997
879788,14.08643,100057.7,106.0503
880562,14.07624,100058.6,105.9737
880719,14.08643,100057.7,106.0503
880878,14.09152,100058.6,105.9763
881613,14.08133,100059.5,105.8997
881772,14.09152,100058.6,105.9763
882575,14.08643,100060.4,105.8257
882735,14.09152,100053.3,106.4202
883523,14.08133,100056.8,106.1216
883683,14.08133,100056.8,106.1216
884541,14.08133,100062.1,105.6777
884709,14.09152,100058.6,105.9763
884875,14.09152,100063.9,105.5324
885532,14.09152,100061.2,105.7544
885722,14.09152,100061.2,105.7544
886556,14.08643,100057.7,106.0503
886679,14.09152,100053.3,106.4202
886809,14.09152,100055.9,106.1983
887573,14.08643,100065.6,105.3818
887705,14.09152,100063.9,105.5324
888569,14.08133,100059.5,105.8997
888699,14.09152,100058.6,105.9763
888832,14.09152,100058.6,105.9763
889580,14.08643,100057.7,106.0503
889715,14.09662,100059.5,105.9023
890601,14.09662,100062.1,105.6804
890740,14.09152,100063.9,105.5324
891534,14.09152,100063.9,105.5324
891676,14.09662,100064.7,105.4584
891822,14.09662,100059.5,105.9023
892530,14.09152,100058.6,105.9763
892673,14.10171,100060.3,105.8284
892817,14.09152,100055.9,106.1983
893560,14.09152,100058.6,105.9763
893707,14.09152,100055.9,106.1983
893855,14.09152,100061.2,105.7544
894534,14.08133,100056.8,106.1216
894691,14.09152,100063.9,105.5324
894843,14.09662,100059.5,105.9023
895535,14.09152,100055.9,106.1983
895670,14.10171,100063.0,105.6064
895802,14.09662,100059.5,105.9023
896536,14.09152,100063.9,105.5324
896672,14.10171,100060.3,105.8284
896807,14.10681,100061.2,105.7544
897585,14.09152,100058.6,105.9763
897724,14.09662,100056.8,106.1243
898599,14.09662,100059.5,105.9023
898738,14.09662,100059.5,105.9023
898879,14.10171,100060.3,105.8284
899531,14.09152,100058.6,105.9763
899673,14.09152,100061.2,105.7544
899813,14.10171,100063.0,105.6064
900527,14.09152,100058.6,105.9763
900670,14.09152,100053.3,106.4202
900815,14.10171,100060.3,105.8284
901576,14.09662,100064.7,105.4584
901724,14.09152,100061.2,105.7544
902564,14.09152,100058.6,105.9763
902712,14.10171,100055.1,106.2723
902864,14.10681,100061.2,105.7544
903530,14.08643,100063.0,105.6038
903682,14.09152,100055.9,106.1983
903837,14.10681,100058.6,105.9763
904530,14.09662,100056.8,106.1243
904664,14.09152,100058.6,105.9763
904801,14.10171,100055.1,106.2723
905581,14.10171,100063.0,105.6064
905718,14.10171,100057.7,106.0503
906518,14.09152,100053.3,106.4202
906655,14.09152,100055.9,106.1983
906797,14.09662,100054.2,106.3462
907552,14.09662,100059.5,105.9023
907694,14.10171,100055.1,106.2723
907851,14.09662,100054.2,106.3462
908519,14.09662,100062.1,105.6804
908666,14.09152,100055.9,106.1983
908812,14.09152,100055.9,106.1983
909558,14.09662,100059.5,105.9023
909711,14.09662,100054.2,106.3462
910567,14.08643,100055.1,106.2696
910722,14.09152,100055.9,106.1983
910877,14.09662,100056.8,106.1243
911533,14.09662,100059.5,105.9023
911690,14.10171,100063.0,105.6064
911849,14.10171,100055.1,106.2723
912537,14.09152,100063.9,105.5324
912694,14.09662,100056.8,106.1243
912852,14.10171,100055.1,106.2723
913540,14.10171,100060.3,105.8284
913677,14.10171,100065.6,105.3845
913817,14.09662,100059.5,105.9023
914520,14.09662,100056.8,106.1243
914661,14.10681,100058.6,105.9763
914802,14.10171,100060.3,105.8284
915541,14.09152,100053.3,106.4202
915685,14.10171,100060.3,105.8284
916550,14.09662,100051.5,106.5682
916709,14.10171,100057.7,106.0503
916859,14.10171,100057.7,106.0503
917530,14.09662,100054.2,106.3462
917680,14.10681,100058.6,105.9763
917831,14.10171,100060.3,105.8284
918529,14.09662,100062.1,105.6804
918685,14.10681,100061.2,105.7544
918839,14.10171,100055.1,106.2723
919575,14.10171,100060.3,105.8284
919734,14.10171,100055.1,106.2723
920578,14.10171,100063.0,105.6064
920740,14.10681,100055.9,106.1983
921570,14.09662,100059.5,105.9023
921738,14.10681,100061.2,105.7544
922590,14.09662,100064.7,105.4584
922750,14.10171,100057.7,106.0503
923552,14.10171,100060.3,105.8284
923692,14.10171,100057.7,106.0503
923835,14.10171,100055.1,106.2723
924614,14.09662,100059.5,105.9023
924759,14.10171,100057.7,106.0503
925559,14.09662,100059.5,105.9023
925712,14.10171,100060.3,105.8284
925873,14.10171,100055.1,106.2723
926533,14.09662,100054.2,106.3462
926752,14.09662,100059.5,105.9023
927562,14.10171,100057.7,106.0503
927714,14.09662,100054.2,106.3462
927867,14.10171,100060.3,105.8284
928535,14.1119,100064.7,105.4611
928754,14.09662,100056.8,106.1243
929596,14.10171,100052.4,106.4942
929754,14.09662,100054.2,106.3462
930535,14.10171,100060.3,105.8284
930695,14.09662,100056.8,106.1243
931555,14.09662,100056.8,106.1243
931695,14.1119,100056.8,106.1269
931845,14.10171,100057.7,106.0503
932559,14.10171,100060.3,105.8284
932705,14.10681,100061.2,105.7544
933554,14.10681,100061.2,105.7544
933742,14.10171,100057.7,106.0503
933864,14.117,100057.7,106.0503
934537,14.10171,100057.7,106.0503
934667,14.10171,100060.3,105.8284
934797,14.1119,100056.8,106.1269
935535,14.10171,100055.1,106.2723
935667,14.1119,100056.8,106.1269
935797,14.117,100063.0,105.609
936577,14.10681,100063.8,105.5324
936714,14.09662,100059.5,105.9023
937515,14.10171,100055.1,106.2723
937649,14.1119,100059.4,105.905
937781,14.1119,100056.8,106.1269
938537,14.10171,100057.7,106.0503
938678,14.10681,100061.2,105.7544
938816,14.10171,100057.7,106.0503
939523,14.09152,100053.3,106.4202
939667,14.10681,100055.9,106.1983
939814,14.1119,100056.8,106.1269
940568,14.10681,100055.9,106.1983
940719,14.1119,100059.4,105.905
941563,14.09152,100050.7,106.6422
941714,14.10681,100055.9,106.1983
941863,14.10681,100058.6,105.9763
942540,14.10171,100057.7,106.0503
942740,14.10681,100053.3,106.4202
942869,14.10171,100052.4,106.4942
943537,14.10681,100058.6,105.9763
943680,14.10171,100063.0,105.6064
943810,14.1119,100056.8,106.1269
944541,14.10681,100055.9,106.1983
944682,14.10681,100055.9,106.1983
944822,14.12209,100063.8,105.5351
945521,14.10171,100060.3,105.8284
945664,14.10681,100058.6,105.9763
945809,14.10171,100063.0,105.6064
946557,14.10681,100055.9,106.1983
946702,14.10681,100055.9,106.1983
947546,14.10171,100055.1,106.2723
947693,14.10681,100058.6,105.9763
947842,14.10681,100058.6,105.9763
948563,14.10171,100052.4,106.4942
948715,14.1119,100059.4,105.905
949558,14.10171,100057.7,106.0503
949709,14.117,100060.3,105.831
949864,14.10171,100052.4,106.4942
950536,14.117,100055.0,106.2723
950690,14.1119,100056.8,106.1269
950841,14.117,100060.3,105.831
951537,14.10681,100053.3,106.4202
951737,14.10681,100053.3,106.4202
951869,14.1119,100056.8,106.1269
952587,14.10171,100055.1,106.2723
952725,14.10681,100061.2,105.7544
952870,14.1119,100059.4,105.905
953521,14.1119,100054.2,106.3462
953665,14.10681,100058.6,105.9763
953809,14.1119,100056.8,106.1269
954561,14.10681,100055.9,106.1983
954707,14.117,100060.3,105.831
955551,14.1119,100056.8,106.1269
955700,14.1119,100062.1,105.683
955848,14.117,100052.4,106.4942
956526,14.1119,100056.8,106.1269
956680,14.12209,100055.9,106.1983
956835,14.12209,100061.2,105.757
957532,14.10681,100053.3,106.4202
957685,14.1119,100054.2,106.3462
957839,14.12209,100058.6,105.979
958579,14.1119,100059.4,105.905
958736,14.1119,100054.2,106.3462
959588,14.10681,100058.6,105.9763
959745,14.10681,100055.9,106.1983
960588,14.1119,100056.8,106.1269
960749,14.10681,100055.9,106.1983
961620,14.10681,100058.6,105.9763
961758,14.1119,100056.8,106.1269
962548,14.10171,100055.1,106.2723
962689,14.10681,100055.9,106.1983
962830,14.117,100057.7,106.0503
963611,14.1119,100062.1,105.683
963753,14.10681,100053.3,106.4202
964550,14.10681,100055.9,106.1983
964699,14.10681,100061.2,105.7544
964848,14.117,100063.0,105.609
965627,14.10681,100058.6,105.9763
965776,14.12209,100058.6,105.979
966554,14.1119,100062.1,105.683
966706,14.117,100060.3,105.831
966857,14.1119,100056.8,106.1269
967574,14.10681,100058.6,105.9763
967795,14.117,100057.7,106.0503
968552,14.1119,100059.4,105.905
968708,14.12209,100058.6,105.979
968863,14.117,100057.7,106.0503
969521,14.1119,100056.8,106.1269
969685,14.1119,100048.9,106.7901
970562,14.1119,100051.5,106.5682
970727,14.1119,100046.3,107.0121
971555,14.10171,100047.1,106.9381
971765,14.1119,100051.5,106.5682
972527,14.10681,100045.4,107.0861
972670,14.10681,100042.8,107.308
972815,14.117,100044.5,107.1601
973577,14.08133,100038.4,107.6753
973723,14.1119,100051.5,106.5682
973870,14.10681,100045.4,107.0861
974542,14.09662,100046.3,107.0121
974692,14.10171,100049.8,106.7162
974844,14.1119,100041.0,107.456
975614,14.10681,100050.7,106.6422
975766,14.1119,100054.2,106.3462
976519,14.1119,100051.5,106.5682
976674,14.1119,100054.2,106.3462
976827,14.117,100057.7,106.0503
977554,14.10681,100053.3,106.4202
977715,14.1119,100056.8,106.1269
978607,14.10171,100052.4,106.4942
978749,14.10681,100050.7,106.6422
979544,14.10171,100044.5,107.1601
979697,14.1119,100046.3,107.0121
979837,14.12209,100055.9,106.1983
980646,14.117,100049.8,106.7162
980788,14.1119,100056.8,106.1269
981575,14.10171,100047.1,106.9381
981761,14.1119,100051.5,106.5682
981888,14.1119,100046.3,107.0121
982546,14.1119,100046.3,107.0121
982732,14.10681,100050.7,106.6422
982861,14.12209,100050.6,106.6422
983523,14.10681,100053.3,106.4202
983657,14.12209,100055.9,106.1983
983788,14.117,100049.8,106.7162
984612,14.10171,100049.8,106.7162
984749,14.1119,100056.8,106.1269
984884,14.1119,100051.5,106.5682
985529,14.117,100057.7,106.0503
985672,14.12209,100048.0,106.8641
985813,14.117,100055.0,106.2723
986628,14.1119,100054.2,106.3462
986773,14.1119,100048.9,106.7901
987564,14.12209,100058.6,105.979
987706,14.12209,100048.0,106.8641
987850,14.13228,100049.8,106.7188
988605,14.1119,100043.6,107.234
988747,14.12209,100040.1,107.53
989567,14.1119,100043.6,107.234
989718,14.12719,100043.6,107.2367
989871,14.12209,100042.7,107.308
990595,14.117,100041.9,107.382
990788,14.1119,100035.7,107.8999
991523,14.1119,100041.0,107.456
991661,14.117,100041.9,107.382
991801,14.12209,100032.2,108.1958
992547,14.117,100036.6,107.8259
992749,14.117,100033.9,108.0479
992886,14.117,100031.3,108.2698
993525,14.117,100039.2,107.604
993667,14.10681,100045.4,107.0861
993810,14.117,100039.2,107.604
994567,14.1119,100041.0,107.456
994773,14.1119,100041.0,107.456
995564,14.1119,100038.3,107.6779
995709,14.10681,100045.4,107.0861
995855,14.12209,100042.7,107.308
996537,14.12209,100042.7,107.308
996750,14.117,100044.5,107.1601
997555,14.117,100033.9,108.0479
997704,14.12719,100038.3,107.6779
997848,14.12719,100035.7,107.8999
998519,14.12209,100042.7,107.308
998671,14.12209,100042.7,107.308
999543,14.12209,100042.7,107.308
999698,14.117,100041.9,107.382
1000545,14.117,100041.9,107.382
1000683,14.13228,100039.2,107.604
1000826,14.117,100041.9,107.382
1001527,14.12719,100038.3,107.6779
1001666,14.12719,100043.6,107.2367
1001804,14.13228,100036.6,107.8259
1002565,14.1119,100035.7,107.8999
1002706,14.12209,100040.1,107.53
1002844,14.12719,100043.6,107.2367
1003548,14.12209,100040.1,107.53
1003692,14.12209,100045.4,107.0887
1003836,14.12209,100034.8,107.9739
1004577,14.12209,100037.5,107.7519
1004727,14.12209,100042.7,107.308
1005604,14.12209,100034.8,107.9739
1005748,14.12719,100043.6,107.2367
1006534,14.12719,100038.3,107.6779
1006688,14.12719,100038.3,107.6779
1006841,14.12719,100038.3,107.6779
1007518,14.12209,100042.7,107.308
1007673,14.117,100044.5,107.1601
1007828,14.12719,100043.6,107.2367
1008558,14.12209,100045.4,107.0887
1008719,14.13228,100039.2,107.604
1008877,14.12209,100037.5,107.7519
1009532,14.117,100036.6,107.8259
1009672,14.12209,100032.2,108.1958
1009814,14.12719,100043.6,107.2367
1010572,14.1119,100041.0,107.456
1010715,14.12209,100040.1,107.53
1011563,14.1119,100038.3,107.6779
1011707,14.12209,100040.1,107.53
1011851,14.12719,100043.6,107.2367
1012525,14.1119,100038.3,107.6779
1012673,14.12209,100040.1,107.53
1012821,14.12209,100040.1,107.53
1013571,14.12209,100037.5,107.7519
1013719,14.12209,100037.5,107.7519
1013873,14.1119,100043.6,107.234
1014520,14.12209,100037.5,107.7519
1014685,14.117,100041.9,107.382
1014841,14.12209,100042.7,107.308
1015514,14.1119,100035.7,107.8999
1015675,14.1119,100043.6,107.234
1015833,14.12209,100042.7,107.308
1016561,14.1119,100035.7,107.8999
1016723,14.117,100036.6,107.8259
1017568,14.10681,100037.5,107.7519
1017730,14.1119,100043.6,107.234
1018556,14.10171,100044.5,107.1601
1018771,14.1119,100038.3,107.6779
1019624,14.1119,100046.3,107.0121
1019770,14.1119,100041.0,107.456
1020573,14.10171,100041.9,107.382
1020720,14.10171,100044.5,107.1601
1020869,14.12209,100042.7,107.308
1021626,14.10681,100042.8,107.308
1021775,14.10681,100042.8,107.308
1022544,14.10171,100031.3,108.2698
1022699,14.1119,100041.0,107.456
1022852,14.10681,100034.8,107.9739
1023620,14.1119,100035.7,107.8999
1023773,14.10681,100040.1,107.53
1024556,14.1119,100046.3,107.0121
1024717,14.1119,100046.3,107.0121
1025565,14.1119,100041.0,107.456
1025772,14.1119,100041.0,107.456
1026570,14.10171,100044.5,107.1601
1026710,14.12209,100040.1,107.53
1026854,14.1119,100041.0,107.456
1027581,14.117,100039.2,107.604
1027786,14.12209,100045.4,107.0887
1028599,14.1119,100043.6,107.234
1028743,14.1119,100046.3,107.0121
1029540,14.1119,100043.6,107.234
1029668,14.1119,100035.7,107.8999
1029857,14.13228,100041.8,107.3847
1030587,14.10681,100040.1,107.53
1030717,14.12209,100037.5,107.7519
1030848,14.12209,100042.7,107.308
1031563,14.12209,100045.4,107.0887
1031755,14.12209,100042.7,107.308
1031887,14.117,100041.9,107.382
1032543,14.12719,100041.0,107.456
1032678,14.12209,100045.4,107.0887
1032827,14.12209,100042.7,107.308
1033580,14.12209,100050.6,106.6422
1033786,14.12209,100042.7,107.308
1034577,14.12719,100041.0,107.456
1034724,14.13228,100047.1,106.9381
1034867,14.13228,100044.5,107.1627
1035601,14.12719,100043.6,107.2367
1035809,14.13738,100045.4,107.0887
1036550,14.12209,100040.1,107.53
1036694,14.13228,100047.1,106.9381
1036847,14.14247,100043.6,107.2367
1037557,14.13228,100039.2,107.604
1037776,14.13228,100047.1,106.9381
1038562,14.13738,100045.4,107.0887
1038695,14.13228,100044.5,107.1627
1038827,14.14247,100043.6,107.2367
1039560,14.12719,100046.2,107.0121
1039698,14.14247,100046.2,107.0147
1040561,14.13228,100044.5,107.1627
1040702,14.13738,100037.4,107.7546
1040838,14.13228,100041.8,107.3847
1041585,14.13738,100045.4,107.0887
1041725,14.13738,100050.6,106.6448
1042584,14.14247,100048.9,106.7928
1042727,14.14247,100043.6,107.2367
1042878,14.14757,100047.1,106.9408
1043538,14.14247,100048.9,106.7928
1043687,14.14247,100046.2,107.0147
1044551,14.14247,100043.6,107.2367
1044700,14.15266,100042.7,107.3107
1044852,14.14247,100041.0,107.4586
1045550,14.14247,100048.9,106.7928
1045710,14.15266,100045.3,107.0887
1045863,14.15776,100048.8,106.7954
1046542,14.14757,100041.8,107.3847
1046696,14.15776,100040.9,107.4613
1046855,14.14247,100038.3,107.6806
1047540,14.14757,100036.5,107.8286
1047679,14.15266,100042.7,107.3107
1047817,14.15776,100040.9,107.4613
1048546,14.15266,100037.4,107.7546
1048689,14.16285,100041.8,107.3873
1048829,14.17304,100038.3,107.6832
1049588,14.16285,100036.5,107.8286
1049733,14.16285,100031.3,108.2725
1050579,14.16285,100041.8,107.3873
1050720,14.17304,100035.6,107.9052
1050875,14.16795,100034.8,107.9792
1051536,14.16285,100039.2,107.6092
1051683,14.16795,100029.5,108.4231
1051836,14.16795,100042.7,107.3133
1052536,14.16285,100033.9,108.0505
1052688,14.16285,100039.2,107.6092
1052842,14.16795,100040.0,107.5353
1053541,14.17814,100041.8,107.3873
1053698,14.17814,100041.8,107.3873
1053856,14.17814,100039.1,107.6092
1054540,14.16795,100082.2,103.9867
1054700,14.18323,100053.2,106.4282
1054860,14.17304,100040.9,107.4613
1055547,14.16285,100076.1,104.5019
1055709,14.16795,100034.8,107.9792
1056554,14.16795,100045.3,107.0914
1056698,14.17814,100221.1,92.31313
1056845,14.17304,100038.3,107.6832
1057574,14.17304,100038.3,107.6832
1057720,14.17814,100033.9,108.0558
1057864,14.17304,100035.6,107.9052
1058548,14.17304,100038.3,107.6832
1058700,14.17304,100033.0,108.1271
1058858,14.17304,100030.4,108.3491
1059539,14.18323,100029.5,108.4257
1059694,14.17814,100033.9,108.0558
1059849,14.17814,100036.5,107.8312
1060543,14.17814,100033.9,108.0558
1060698,14.17814,100033.9,108.0558
1060852,14.18323,100034.7,107.9818
1061531,14.17304,100025.1,108.793
1061687,14.17814,100041.8,107.3873
1061845,14.18323,100042.7,107.3133
1062546,14.17304,100027.7,108.571
1062705,14.17304,100027.7,108.571
1062869,14.18323,100037.4,107.7572
1063546,14.17304,100033.0,108.1271
1063710,14.18323,100026.8,108.645
1063877,14.17814,100020.7,109.1629
1064539,14.16795,100024.2,108.867
1064684,14.17304,100030.4,108.3491
1064828,14.18323,100029.5,108.4257
1065574,14.17814,100031.2,108.2751
1065724,14.18323,100026.8,108.645
1065873,14.18323,100032.1,108.2038
1066548,14.18323,100040.0,107.5353
1066698,14.18323,100021.6,109.0889
1066854,14.18833,100030.4,108.3517
1067606,14.17814,100031.2,108.2751
1067759,14.17814,100031.2,108.2751
1068598,14.18323,100032.1,108.2038
1068797,14.17814,100028.6,108.497
1069547,14.17814,100033.9,108.0558
1069684,14.18833,100030.4,108.3517
1069821,14.18833,100035.6,107.9052
1070624,14.18833,100035.6,107.9052
1070767,14.18833,100035.6,107.9052
1071553,14.18323,100029.5,108.4257
1071695,14.17304,100030.4,108.3491
1071844,14.18833,100038.3,107.6832
1072636,14.07114,100031.4,108.2672
1072783,14.06095,100034.9,107.9686
1073580,13.97434,100035.8,107.8893
1073778,13.95905,100033.2,108.1086
1074614,13.9132,100028.0,108.5473
1074806,13.93867,100021.8,109.0678
1075553,13.94886,100023.6,108.9198
1075682,13.95396,100024.4,108.8485
1075815,13.95905,100025.3,108.7719
1076549,13.95905,100030.6,108.3306
1076746,13.95905,100025.3,108.7719
1077553,13.95396,100024.4,108.8485
1077693,13.95905,100025.3,108.7719
1077831,13.95905,100022.7,108.9964
1078576,13.94886,100026.2,108.7005
===========================================
timestamp_ms,temp_c,pressure_pa,alt_m
991,17.92301,99936.77,116.2257
1132,17.91282,99940.33,115.9271
1345,17.89244,99942.16,115.7712
1493,17.87206,99946.63,115.396
1645,17.86696,99945.75,115.47
1862,17.85168,99937.84,116.1359
2013,17.85168,99945.8,115.4674
2334,17.82111,99937.93,116.1279
2490,17.82111,99937.93,116.1279
2648,17.8262,99938.79,116.0566
2805,17.8262,99941.44,115.832
3004,17.82111,99940.58,115.906
